"","rowname","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level"
"507","f__Drexlerviridae",2.01408450704225,-0.0223677785622497,0.243756152106554,-0.0917629293412543,0.926886397851097,0.999999892721316,FALSE,"family"
"508","f__Dysgonomonadaceae",4,3.3139830765962e-08,0.17368287843818,1.90806549637866e-07,0.9999998477584,0.999999892721316,FALSE,"family"
"509","f__Ectothiorhodospiraceae",5.87323943661972,0.0271880399286273,0.143710327561246,0.189186402884236,0.849946724155699,0.999999892721316,FALSE,"family"
"510","f__Eggerthellaceae",16.0704225352113,0.0115140045264205,0.0871276790969456,0.132150938091775,0.894864906404831,0.999999892721316,FALSE,"family"
"511","f__Egibacteraceae",1.8169014084507,0.00636393643207301,0.257620944160143,0.0247027137208109,0.980292090506055,0.999999892721316,FALSE,"family"
"512","f__Egicoccaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"513","f__Elioraeaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"514","f__Elusimicrobiaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"515","f__Enterobacteriaceae",114.450704225352,-0.146102222863693,0.0882236665627989,-1.65604342412696,0.09771302525885,0.999999892721316,FALSE,"family"
"516","f__Enterococcaceae",16.2112676056338,-0.0920856343770803,0.0868207351049367,-1.06064103541372,0.288853066227117,0.999999892721316,FALSE,"family"
"517","f__Erwiniaceae",17.9295774647887,-0.00573712292752645,0.0824554138485501,-0.069578486842163,0.944529160446835,0.999999892721316,FALSE,"family"
"518","f__Erysipelotrichaceae",18.5633802816901,-0.0880654284943946,0.0849019282101559,-1.03726064120014,0.299614403381844,0.999999892721316,FALSE,"family"
"519","f__Erythrobacteraceae",33.5352112676056,-0.107034908960176,0.10552225965634,-1.01433488354743,0.3104229841439,0.999999892721316,FALSE,"family"
"520","f__Eubacteriaceae",4.32394366197183,0.198413590040009,0.181796939039879,1.09140225950936,0.275095918625622,0.999999892721316,FALSE,"family"
"521","f__Eubacteriales",8.02816901408451,0.00921855487019378,0.122948826643615,0.0749787950145719,0.94023158351991,0.999999892721316,FALSE,"family"
"522","f__Fervidobacteriaceae",4,3.3139830765962e-08,0.17368287843818,1.90806549637866e-07,0.9999998477584,0.999999892721316,FALSE,"family"
"523","f__Fibrobacteraceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"524","f__Flammeovirgaceae",6,2.86460030292695e-08,0.142037087445595,2.01679741146775e-07,0.999999839082848,0.999999892721316,FALSE,"family"
"525","f__Flaviviridae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"526","f__Flavobacteriaceae",61.830985915493,-0.277514963194011,0.135031812008843,-2.05518210165051,0.03986141922289,0.999999892721316,FALSE,"family"
"527","f__Fluviibacteraceae",1.98591549295775,0.0227201077969726,0.245835161318692,0.0924200902551895,0.926364278023044,0.999999892721316,FALSE,"family"
"528","f__Francisellaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"529","f__Frankiaceae",13.2394366197183,-0.0516049986378227,0.13033401474794,-0.395944211015247,0.69214618498016,0.999999892721316,FALSE,"family"
"530","f__Fulvivirgaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"531","f__Fusobacteriaceae",41.4225352112676,0.719751701273252,0.241091367517565,2.98538976606375,0.00283217196215105,0.545193102714078,FALSE,"family"
"532","f__Gemmataceae",11.5211267605634,0.330492265339289,0.284945649074385,1.15984317154116,0.246112663484928,0.999999892721316,FALSE,"family"
"533","f__Gemmatimonadaceae",5.98591549295775,-0.00617854615606198,0.142176768074443,-0.0434567914276045,0.965337407410073,0.999999892721316,FALSE,"family"
"534","f__Geobacteraceae",6,2.86460030292695e-08,0.142037087445595,2.01679741146775e-07,0.999999839082848,0.999999892721316,FALSE,"family"
"535","f__Geodermatophilaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"536","f__Gloeobacteraceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"537","f__Gloeomargaritaceae",1.98591549295775,0.0641822475595938,0.246745006774126,0.26011568946701,0.794774535931953,0.999999892721316,FALSE,"family"
"538","f__Glycomycetaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"539","f__Gordoniaceae",6.01408450704225,0.00615225550381649,0.141904044830799,0.0433550397464161,0.96541851706122,0.999999892721316,FALSE,"family"
"540","f__Gottschalkiaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"541","f__Guelinviridae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"542","f__Hafniaceae",10.6478873239437,0.0829852109941068,0.114961734973823,0.721850718528236,0.470386263004322,0.999999892721316,FALSE,"family"
"543","f__Hahellaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"544","f__Halanaerobiaceae",6.07042253521127,-0.0370892896373865,0.141123234528757,-0.262814906143812,0.792693245867454,0.999999892721316,FALSE,"family"
"545","f__Halieaceae",4.07042253521127,-0.0552824010291541,0.172009158717909,-0.321392194701772,0.747913197363188,0.999999892721316,FALSE,"family"
"546","f__Haloarculaceae",5.84507042253521,0.0146427815153215,0.14407122946083,0.101635708740187,0.919045834722825,0.999999892721316,FALSE,"family"
"547","f__Halobacteriaceae",6.05633802816901,-0.0297473143887926,0.141291176337176,-0.210539080783105,0.833246953076236,0.999999892721316,FALSE,"family"
"548","f__Halobacteriovoraceae",3.47887323943662,0.939772623604369,0.337104007988214,2.78778240938988,0.00530701756736259,0.613567768251097,FALSE,"family"
"549","f__Haloferacaceae",4,3.3139830765962e-08,0.17368287843818,1.90806549637866e-07,0.9999998477584,0.999999892721316,FALSE,"family"
"550","f__Halomonadaceae",18.2253521126761,0.00996170951275846,0.0819472652233796,0.121562440010706,0.903245561344598,0.999999892721316,FALSE,"family"
"551","f__Halorubraceae",4.02816901408451,0.0592459840388215,0.173529096463116,0.341418155493101,0.732788809230238,0.999999892721316,FALSE,"family"
"552","f__Halothiobacillaceae",2.01408450704225,0.0183785611321154,0.244089360192249,0.0752943967637103,0.939980479563983,0.999999892721316,FALSE,"family"
"553","f__Helicobacteraceae",10,2.21606652447585e-08,0.110202890522584,2.01089691383522e-07,0.99999983955364,0.999999892721316,FALSE,"family"
"554","f__Heliobacteriaceae",4,3.3139830765962e-08,0.17368287843818,1.90806549637866e-07,0.9999998477584,0.999999892721316,FALSE,"family"
"555","f__Herelleviridae",16.5211267605634,-0.00160923638461308,0.0860604005160783,-0.0186989181431062,0.98508129130157,0.999999892721316,FALSE,"family"
"556","f__Herpesviridae",8.38028169014085,0.119739269759885,0.126903898815789,0.943542876753503,0.345403294807322,0.999999892721316,FALSE,"family"
"557","f__Holosporaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"558","f__Hydrogenophilaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"559","f__Hydrogenothermaceae",4,3.3139830765962e-08,0.17368287843818,1.90806549637866e-07,0.9999998477584,0.999999892721316,FALSE,"family"
"560","f__Hyellaceae",2.08450704225352,0.106915230682792,0.241120709634137,0.443409572097805,0.657469513541946,0.999999892721316,FALSE,"family"
"561","f__Hymenobacteraceae",32.4929577464789,-0.00562010110351252,0.0615351564449163,-0.09133154814587,0.927229150941353,0.999999892721316,FALSE,"family"
"562","f__Hyphomicrobiaceae",10.056338028169,-0.0260717584825612,0.109832180480481,-0.237378137887324,0.812363448533019,0.999999892721316,FALSE,"family"
"563","f__Hyphomonadaceae",4,3.3139830765962e-08,0.17368287843818,1.90806549637866e-07,0.9999998477584,0.999999892721316,FALSE,"family"
"564","f__Iamiaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"565","f__Ichthyobacteriaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"566","f__Ignavibacteriaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"567","f__Intrasporangiaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"568","f__Isosphaeraceae",10.1830985915493,0.0392200052841966,0.109576894870359,0.357922218279666,0.720401522957826,0.999999892721316,FALSE,"family"
"569","f__Jatrophihabitantaceae",1.90140845070423,-0.049773935270866,0.25094783552617,-0.198343752065059,0.842776122400182,0.999999892721316,FALSE,"family"
"570","f__Jiangellaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"571","f__Kangiellaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"572","f__Kribbellaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"573","f__Lachnospiraceae",26.7605633802817,0.118125574985618,0.131692414241197,0.89698086003093,0.369729130332131,0.999999892721316,FALSE,"family"
"574","f__Lacipirellulaceae",2.05633802816901,-0.0874628024326262,0.240942521160496,-0.363002769338358,0.71660281560442,0.999999892721316,FALSE,"family"
"575","f__Lactobacillaceae",68.056338028169,0.000968240459951965,0.0417135039043202,0.0232116789367025,0.981481422673831,0.999999892721316,FALSE,"family"
"576","f__Legionellaceae",10.5915492957746,-0.131779003545616,0.115186210710863,-1.14405190284803,0.252602112654261,0.999999892721316,FALSE,"family"
"577","f__Leptospiraceae",6.01408450704225,0.0061522555038161,0.141904044830799,0.0433550397464133,0.965418517061222,0.999999892721316,FALSE,"family"
"578","f__Leptotrichiaceae",27.6338028169014,-0.0110397955555062,0.0665686199982051,-0.165840835453759,0.868282209023079,0.999999892721316,FALSE,"family"
"579","f__Lichenihabitantaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"580","f__Listeriaceae",4,3.3139830765962e-08,0.17368287843818,1.90806549637866e-07,0.9999998477584,0.999999892721316,FALSE,"family"
"581","f__Magnetococcaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"582","f__Maricaulaceae",6.83098591549296,-0.076815556885298,0.158598071230369,-0.48434105338974,0.628143845065015,0.999999892721316,FALSE,"family"
"583","f__Marinifilaceae",2.19718309859155,0.238159757684326,0.242229362367475,0.983199374991643,0.325509322349319,0.999999892721316,FALSE,"family"
"584","f__Marivirgaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"585","f__Marseilleviridae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"586","f__Melioribacteraceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"587","f__Methanobacteriaceae",2.22535211267606,0.269186652400508,0.246813844811451,1.09064648543581,0.275428466571631,0.999999892721316,FALSE,"family"
"588","f__Methylacidiphilaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"589","f__Methylobacteriaceae",41.6760563380282,-0.0164672015978769,0.0580539180349162,-0.283653578522862,0.776675872984336,0.999999892721316,FALSE,"family"
"590","f__Methylococcaceae",8,2.49800976588105e-08,0.123121333215782,2.02890084166246e-07,0.999999838117134,0.999999892721316,FALSE,"family"
"591","f__Methylocystaceae",1.98591549295775,-0.0186156441325048,0.245489918812115,-0.0758305849078562,0.939553882934505,0.999999892721316,FALSE,"family"
"592","f__Methylophilaceae",6,2.86460030292695e-08,0.142037087445595,2.01679741146775e-07,0.999999839082848,0.999999892721316,FALSE,"family"
"593","f__Microbacteriaceae",134.154929577465,-0.0964081925278056,0.0441931194914632,-2.18152041849928,0.0291449458968795,0.999999892721316,FALSE,"family"
"594","f__Micrococcaceae",53.3239436619718,-0.0700853072659147,0.0483728328971691,-1.44885678733974,0.147377581102139,0.999999892721316,FALSE,"family"
"595","f__Microcoleaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"596","f__Micromonosporaceae",49.1971830985916,0.0188808581356727,0.0504310912489505,0.374389244176143,0.708114743975096,0.999999892721316,FALSE,"family"
"597","f__Moraxellaceae",265.985915492958,0.156990527719857,0.274294993125828,0.572341937163397,0.567090343598738,0.999999892721316,FALSE,"family"
"598","f__Morganellaceae",23.9014084507042,-0.0416829432736334,0.071609139509761,-0.582089710321846,0.560506255667001,0.999999892721316,FALSE,"family"
"599","f__Muribaculaceae",6.43661971830986,0.179483859177666,0.149792668026667,1.19821525006627,0.230833229959089,0.999999892721316,FALSE,"family"
"600","f__Mycobacteriaceae",170.746478873239,-0.0226296185814264,0.0263146946386289,-0.859961283693069,0.38981038470022,0.999999892721316,FALSE,"family"
"601","f__Mycoplasmataceae",16,1.67307020377915e-08,0.0872617396158564,1.91730099714301e-07,0.999999847021514,0.999999892721316,FALSE,"family"
"602","f__Mycosphaerellaceae",9.8169014084507,-0.496905964774166,0.385265468361029,-1.28977550697204,0.197128614374396,0.999999892721316,FALSE,"family"
"603","f__Myoviridae",26.0140845070423,0.00142208720134441,0.0685548487586131,0.0207437873045521,0.983450039306642,0.999999892721316,FALSE,"family"
"604","f__Myxococcaceae",7.97183098591549,-0.00927778846202951,0.123307843974448,-0.0752408619191495,0.940023073367328,0.999999892721316,FALSE,"family"
"605","f__Nakamurellaceae",6.49295774647887,-0.0533207087567165,0.145951293894702,-0.365332210039778,0.714863437448971,0.999999892721316,FALSE,"family"
"606","f__Natranaerobiaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"607","f__Natrialbaceae",7.98591549295775,-0.00463142367965956,0.123212296611959,-0.0375889729110856,0.970015400051913,0.999999892721316,FALSE,"family"
"608","f__Neisseriaceae",36.6197183098592,-0.0585437669345996,0.0609301152381601,-0.960834666170696,0.336635305200321,0.999999892721316,FALSE,"family"
"609","f__Nimaviridae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"610","f__Nitrosopumilaceae",4,3.3139830765962e-08,0.17368287843818,1.90806549637866e-07,0.9999998477584,0.999999892721316,FALSE,"family"
"611","f__Nitrososphaeraceae",8.09859154929577,-0.00856198816538347,0.122361116130206,-0.0699731126698172,0.944215060149247,0.999999892721316,FALSE,"family"
"612","f__Nitrospiraceae",4,3.3139830765962e-08,0.17368287843818,1.90806549637866e-07,0.9999998477584,0.999999892721316,FALSE,"family"
"613","f__Nocardiaceae",22.3802816901408,0.489946946133481,0.264437881697572,1.85278653341285,0.0639129611710215,0.999999892721316,FALSE,"family"
"614","f__Nocardioidaceae",46.3661971830986,0.020758568221147,0.0515513863893443,0.402677205698541,0.68718570474,0.999999892721316,FALSE,"family"
"615","f__Nocardiopsaceae",8.56338028169014,-0.199954486907416,0.125323517226837,-1.59550650454133,0.110599016616585,0.999999892721316,FALSE,"family"
"616","f__Nostocaceae",16.2394366197183,0.0692261255155897,0.0888729829218925,0.7789332960325,0.436019009014811,0.999999892721316,FALSE,"family"
"617","f__Nudiviridae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"618","f__Oceanospirillaceae",10,2.21606652447585e-08,0.110202890522584,2.01089691383522e-07,0.99999983955364,0.999999892721316,FALSE,"family"
"619","f__Oculatellaceae",2,3.2910953068211e-08,0.244775014476069,1.34453890805218e-07,0.999999892721316,0.999999892721316,FALSE,"family"
"620","f__Odoribacteraceae",7.05633802816901,0.18522768089604,0.209270319623492,0.885112046606953,0.376096202822934,0.999999892721316,FALSE,"family"
"621","f__Opitutaceae",6.07042253521127,0.0305021164590129,0.14144504553666,0.21564641124957,0.829263375895562,0.999999892721316,FALSE,"family"
