"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level"
"s__Microbacterium sp. ABRD_28",2.98859366898586,-2.98690069655981,1.72090642271135,-1.73565549941631,0.0826247663779482,0.998296049192576,FALSE,"species"
"s__Microbacterium sp. PM5",0.232270688239866,-1.8016318979271,2.9331205589112,-0.614237247239466,0.539058563343678,0.998296049192576,FALSE,"species"
"s__Microbacterium sp. TPU 3598",0.065635766725304,-1.0450835135965,2.93668571893189,-0.35587175939842,0.721936605843521,0.998296049192576,FALSE,"species"
"s__Microbacterium testaceum",0.31467408472916,-1.04419608721457,2.93539671450309,-0.355725712322101,0.722045987290488,0.998296049192576,FALSE,"species"
"s__Micrococcus luteus",1.03045426531813,0.247139140399385,2.58858364774575,0.0954727271860057,0.923939351841735,0.998296049192576,FALSE,"species"
"s__Micrococcus sp. KBS0714",0.148409599051916,-1.7772860798613,2.93443320421698,-0.605665883724058,0.544736643030213,0.998296049192576,FALSE,"species"
"s__Micromonospora coxensis",0.122223477270739,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Micromonospora echinaurantiaca",0.209485844572809,-0.917493017416181,2.9371030410767,-0.312380261974003,0.754751549043325,0.998296049192576,FALSE,"species"
"s__Micromonospora rifamycinica",0.00940038551920327,-0.478144573419042,2.93779775234414,-0.16275612337082,0.870710456007328,0.998296049192576,FALSE,"species"
"s__Micromonospora siamensis",0.002905014821742,-0.515568673058025,2.93787346379214,-0.175490428506251,0.860694291024009,0.998296049192576,FALSE,"species"
"s__Micromonospora sp. 28ISP2-46",0.00582386849454235,-0.461325494644626,2.9377643401273,-0.1570328458084,0.875218962012988,0.998296049192576,FALSE,"species"
"s__Micromonospora sp. WMMC415",0.215256557369379,-0.99694157354433,2.93684870961463,-0.339459629050878,0.734263504780172,0.998296049192576,FALSE,"species"
"s__Micromonospora viridifaciens",0.0126480308108347,-0.754317206890537,2.93754969025108,-0.256784492665403,0.797345141833276,0.998296049192576,FALSE,"species"
"s__Micropruina glycogenica",0.0209712932010933,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Microterricola viridarii",1.77402353275425,-3.53746546825343,2.04575177270053,-1.72917629375129,0.0837775477985579,0.998296049192576,FALSE,"species"
"s__Minicystis rosea",0.40509087789314,-2.33424987201673,2.43924667191028,-0.956955234949109,0.33858985011138,0.998296049192576,FALSE,"species"
"s__Mixta intestinalis",0.180838677850134,-1.30530959049244,2.93589058100349,-0.444604304717067,0.656605736045231,0.998296049192576,FALSE,"species"
"s__Mobilicoccus sp. NJES-13",0.0338590645909826,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Modestobacter marinus",0.415316482846922,-1.30530959314039,2.93589058099609,-0.444604305620112,0.656605735392514,0.998296049192576,FALSE,"species"
"s__Mollivirus sibericum",0.478508208324647,-0.326077499839511,1.7905447976952,-0.182110774474473,0.855495793315539,0.998296049192576,FALSE,"species"
"s__Moraxella osloensis",3.66128614401911,-2.5284670114334,1.61915911686705,-1.56159267183438,0.118383976930103,0.998296049192576,FALSE,"species"
"s__Mumia sp. ZJ1417",0.046306268779763,-0.917493016519353,2.93710304107951,-0.312380261668359,0.75475154927558,0.998296049192576,FALSE,"species"
"s__Murdochiella vaginalis",0.233596159459297,-2.02362281061759,2.93295014737594,-0.689961543474611,0.490218371567479,0.998296049192576,FALSE,"species"
"s__Murine leukemia virus",0.03559743031683,-1.0223694464866,2.93676196389,-0.348128128550257,0.727743960494847,0.998296049192576,FALSE,"species"
"s__Mus musculus mobilized endogenous polytropic provirus",0.396879097747791,-2.68491893789413,2.93006324192029,-0.916334807891211,0.359491316763603,0.998296049192576,FALSE,"species"
"s__Mycoavidus cysteinexigens",0.0516758701247753,-0.191091258193527,2.93727616252854,-0.0650573005804898,0.948128377572711,0.998296049192576,FALSE,"species"
"s__Mycobacterium basiliense",0.043924123819572,-0.797405689281207,2.93744445249469,-0.27146238922203,0.786035423026412,0.998296049192576,FALSE,"species"
"s__Mycobacterium conspicuum",0.00508534718811857,-0.649943663277797,2.93780235442535,-0.22123464578846,0.824909734103574,0.998296049192576,FALSE,"species"
"s__Mycobacterium cookii",0.0698286148576031,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Mycobacterium florentinum",0.0521799677633914,-0.78934037258786,2.93746392081992,-0.268714916630376,0.788149072046171,0.998296049192576,FALSE,"species"
"s__Mycobacterium frederiksbergense",0.01324786813807,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Mycobacterium gallinarum",0.122223477270739,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Mycobacterium haemophilum",0.261828133180312,-1.46022890218303,2.40283510670234,-0.607710823813896,0.543379283010751,0.998296049192576,FALSE,"species"
"s__Mycobacterium heidelbergense",0.0888162090203766,-0.382491823257074,2.93761265701282,-0.130204988851737,0.896404247650579,0.998296049192576,FALSE,"species"
"s__Mycobacterium holsaticum",0.149122253776054,-0.512526210918687,2.58283504119387,-0.198435518623667,0.842704330090039,0.998296049192576,FALSE,"species"
"s__Mycobacterium intracellulare",0.0140175607800054,-0.328678460678726,2.93751363174458,-0.111890020569377,0.910910609346849,0.998296049192576,FALSE,"species"
"s__Mycobacterium marinum",0.755316267874235,-1.32346818847277,2.13915010896479,-0.618688788096898,0.536121397535048,0.998296049192576,FALSE,"species"
"s__Mycobacterium paragordonae",0.105930667380972,-0.372297281557403,2.93759362174813,-0.126735460889193,0.899149778394438,0.998296049192576,FALSE,"species"
"s__Mycobacterium paraintracellulare",0.0262074082254406,-0.161322777213113,2.93722761681898,-0.0549234850882364,0.956199421720896,0.998296049192576,FALSE,"species"
"s__Mycobacterium riyadhense",0.197594657123432,-0.196289860899584,2.60265413907558,-0.0754191108040589,0.939881254289404,0.998296049192576,FALSE,"species"
"s__Mycobacterium sp. ELW1",0.0313948653415016,-0.478144567954594,2.93779775233323,-0.162756121511376,0.87071045747143,0.998296049192576,FALSE,"species"
"s__Mycobacterium sp. JS623",0.267312925841912,-0.921040179698732,2.64308975321103,-0.348471019033607,0.727486474983436,0.998296049192576,FALSE,"species"
"s__Mycobacterium sp. MS1601",0.0134917817319923,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Mycobacterium sp. YC-RL4",0.0186900810400072,-0.261484831295202,2.93739491000189,-0.0890192974750658,0.929066573836717,0.998296049192576,FALSE,"species"
"s__Mycobacteroides chelonae",0.133224313530565,-0.286806753293156,2.93743902094038,-0.097638368404781,0.922219456468583,0.998296049192576,FALSE,"species"
"s__Mycobacteroides immunogenum",0.359094360846026,-0.727821036212518,2.93674011122176,-0.247832974198634,0.804263640923787,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium aichiense",0.0569884940092296,-0.492969344229979,2.93736872232599,-0.167826851454868,0.866719497693415,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium anyangense",0.0464921052546855,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium arabiense",0.0742970588439672,-0.397293360418414,2.93719508766081,-0.135262843822478,0.892404061376544,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium aubagnense",0.41059455563179,-1.17515183738851,2.93627086275488,-0.400219152904017,0.688995108913927,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium chubuense",0.174879241174275,-0.536291336298839,2.93695084975785,-0.182601399796342,0.855110785932443,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium confluentis",0.00582386849454235,-0.461325494644626,2.9377643401273,-0.1570328458084,0.875218962012988,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium fallax",0.0447392206373223,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium fluoranthenivorans",0.555837357435962,-0.867587229799442,2.32233162656503,-0.37358455608801,0.708713425786662,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium gilvum",0.643425943712094,-1.14811522985412,2.4877721671094,-0.46150336635856,0.644437506761631,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium hassiacum",0.153734433368502,-1.43555027687605,2.93554210345156,-0.489023909821684,0.624824769487793,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium litorale",0.165621308672923,-1.01520356493521,2.57926977449298,-0.393601156022843,0.693875527601477,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium mageritense",0.289209573287093,-1.41851181048287,1.85796789839671,-0.763474875807566,0.445180240347391,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium mucogenicum",0.271142056023587,-0.320346181753735,2.93706333081261,-0.109070232974889,0.913146784648541,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium phlei",0.122223477270739,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium sediminis",0.00607166820193097,-0.663819657867154,2.9377724035482,-0.225960206129447,0.821232370793423,0.998296049192576,FALSE,"species"
"s__Mycolicibacterium thermoresistibile",0.0944424721239464,-1.43555027685923,2.9355421034516,-0.489023909815945,0.624824769491856,0.998296049192576,FALSE,"species"
"s__Mycoplasma capricolum",0.0878482476391439,-1.0450835135965,2.93668571893189,-0.35587175939842,0.721936605843521,0.998296049192576,FALSE,"species"
"s__Mycoplasmopsis californica",0.0658861857293579,-0.917493016519353,2.93710304107951,-0.312380261668359,0.75475154927558,0.998296049192576,FALSE,"species"
"s__Myroides fluvii",0.40236370593034,-2.69795361831579,2.93000445444342,-0.920801882817716,0.357153871815054,0.998296049192576,FALSE,"species"
"s__Myroides odoratus",0.0658861857293579,-0.917493016519353,2.93710304107951,-0.312380261668359,0.75475154927558,0.998296049192576,FALSE,"species"
"s__Myroides profundi",3.00852636974282,-1.13787867292407,1.54727288457202,-0.735409173307404,0.462090336789216,0.998296049192576,FALSE,"species"
"s__Mythimna unipuncta granulovirus B",0.0134917817319923,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Myxococcus xanthus",0.00467252026000179,-0.483104098844983,2.93780767730509,-0.164443745782618,0.869381828122679,0.998296049192576,FALSE,"species"
"s__Nakamurella multipartita",0.0205207701147062,-0.757753451847855,2.93754118584834,-0.257955005192215,0.796441632907409,0.998296049192576,FALSE,"species"
"s__Nakamurella sp. PAMC28650",0.00801279261538041,-0.478144573982292,2.93779775234527,-0.162756123562483,0.870710455856416,0.998296049192576,FALSE,"species"
"s__Nakamurella sp. s14-144",0.021962061909786,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Natranaerobius thermophilus",0.021962061909786,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Neisseria meningitidis",0.131772371458716,-1.30531003402073,2.93589057976205,-0.444604455976191,0.656605626715701,0.998296049192576,FALSE,"species"
"s__Neisseria subflava",0.0698286148576031,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Neorhizobium sp. NCHU2750",0.683582464143027,-3.30209335163816,2.92712596123901,-1.12810087278937,0.259277320601319,0.998296049192576,FALSE,"species"
"s__Neurospora crassa",126.512048496334,0.529602792577439,0.701525312845394,0.754930410749349,0.450290737776149,0.998296049192576,FALSE,"species"
"s__Niabella soli",0.197658557188074,-1.71943369287537,2.93464518629739,-0.58590854557268,0.557936974330512,0.998296049192576,FALSE,"species"
"s__Niallia circulans",0.00758445450727296,-0.431145590398638,2.93770532168377,-0.146762708708824,0.883319320026871,0.998296049192576,FALSE,"species"
"s__Nibricoccus aquaticus",0.131772371458716,-1.30531003402073,2.93589057976205,-0.444604455976191,0.656605626715701,0.998296049192576,FALSE,"species"
"s__Nitratireductor sp. OM-1",0.0164191530899111,-0.478144571366407,2.93779775234004,-0.162756122672349,0.870710456557295,0.998296049192576,FALSE,"species"
"s__Nitrospirillum amazonense",0.0361763764914491,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Nocardia farcinica",0.793883832192885,-2.33374862745567,2.92459455989255,-0.797973387306518,0.424885933880129,0.998296049192576,FALSE,"species"
"s__Nocardia mangyaensis",20.1992374724304,-0.252508216584037,1.42053270904599,-0.177756003065651,0.858914601444862,0.998296049192576,FALSE,"species"
"s__Nocardia otitidiscaviarum",0.0269835634639847,-0.797405689281207,2.93744445249469,-0.27146238922203,0.786035423026412,0.998296049192576,FALSE,"species"
"s__Nocardia sp. WCH-YHL-001",0.0262074082254406,-0.161322777213113,2.93722761681898,-0.0549234850882364,0.956199421720896,0.998296049192576,FALSE,"species"
"s__Nocardia tengchongensis",0.16692530373198,-0.432383701384011,2.93622734472253,-0.1472582503399,0.882928184558908,0.998296049192576,FALSE,"species"
"s__Nocardia wallacei",0.368904290339713,-2.40329932757836,2.93146974528669,-0.819827436882971,0.412314487656455,0.998296049192576,FALSE,"species"
"s__Nocardioides anomalus",0.131772371458716,-1.30531003402073,2.93589057976205,-0.444604455976191,0.656605626715701,0.998296049192576,FALSE,"species"
"s__Nocardioides cynanchi",0.10981030954893,-1.17515219756924,2.93627086165387,-0.400219275720132,0.688995018462845,0.998296049192576,FALSE,"species"
"s__Nocardioides daphniae",0.0148314959764616,-0.34588321342435,2.93754490278575,-0.117745677043554,0.906269173440063,0.998296049192576,FALSE,"species"
"s__Nocardioides dokdonensis",0.209413960949262,-0.492978422705339,2.9373687383453,-0.167829941222513,0.866717066891146,0.998296049192576,FALSE,"species"
"s__Nocardioides dongkuii",0.0214623659494649,-0.843457674512457,2.93733126722416,-0.287151021719638,0.773996686684186,0.998296049192576,FALSE,"species"
"s__Nocardioides houyundeii",0.0154354229265877,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Nocardioides mesophilus",0.00577071279656955,-0.659622800686668,2.93778143304185,-0.224530931153608,0.822344201663778,0.998296049192576,FALSE,"species"
"s__Nocardioides sp. 603",0.00326113611332842,-0.623311907493357,2.93786062197785,-0.212165241206618,0.831978122916599,0.998296049192576,FALSE,"species"
"s__Nocardioides sp. HDW12B",0.122223477270739,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Nocardioides sp. JS614",0.0138555838093415,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Nordella sp. HKS 07",0.207782298306416,-0.797405689706984,2.93744445249366,-0.271462389367073,0.786035422914871,0.998296049192576,FALSE,"species"
"s__Nosocomiicoccus ampullae",0.0116477369890847,-0.363386672242085,2.93757708999775,-0.123702854804864,0.90155055121746,0.998296049192576,FALSE,"species"
"s__Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'",0.0224093957234724,-0.478144569861313,2.93779775233703,-0.162756122160195,0.870710456960558,0.998296049192576,FALSE,"species"
"s__Nostoc sp. NIES-3756",0.257351640031464,-2.01439766360847,2.8270490820312,-0.712544283865474,0.476127799330243,0.998296049192576,FALSE,"species"
"s__Nostoc sp. NIES-4103",0.3246572562566,-0.293804887103136,2.83609470955281,-0.103594878589038,0.917490852090139,0.998296049192576,FALSE,"species"
"s__Novibacillus thermophilus",0.043924123819572,-0.797405689281207,2.93744445249469,-0.27146238922203,0.786035423026412,0.998296049192576,FALSE,"species"
"s__Noviherbaspirillum sp. UKPF54",2.37575874618944,0.970820392620266,2.6106729204661,0.371865960308402,0.709992650283549,0.998296049192576,FALSE,"species"
"s__Oceanimonas sp. GK1",0.049932157476007,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998296049192576,FALSE,"species"
"s__Oceanispirochaeta crateris",0.0247804634465912,-0.512564613549049,2.9374056821404,-0.174495683951819,0.861475922442443,0.998296049192576,FALSE,"species"
"s__Oceanithermus profundus",0.00492821531905378,-0.477334329836418,2.9377961343979,-0.162480413207517,0.870927551317537,0.998296049192576,FALSE,"species"
